Customer_ID,Age,Gender,Annual_Income,Spending_Score,City,Transaction_Count,Avg_Purchase_Value,Membership_Type,Churn
C00392,39,Male,88389.11,32.89,Mumbai,23,196.92,Gold,0
C00393,21,Female,41690.46,47.05,Chennai,18,189.76,Gold,0
C00394,53,Female,62529.18,53.4,Delhi,21,465.61,Silver,0
C00395,46,Male,49942.62,12.62,Bangalore,22,375.29,Platinum,1
C00396,30,Female,83577.32,56.05,Bangalore,14,152.22,Silver,0
C00397,18,Male,86223.25,78.49,Mumbai,29,320.19,Silver,0
C00398,48,Male,77281.4,71.34,Chennai,23,440.48,Gold,0
C00399,33,Male,66122.69,50.08,Delhi,20,355.84,Silver,0
C00400,47,Male,55378.81,60.94,Kolkata,12,303.09,Silver,0
C00401,19,Female,36162.51,48.88,Bangalore,16,415.09,Silver,0
C00402,29,Male,98870.58,62.98,Delhi,22,336.87,Silver,0
C00403,35,Male,44806.54,90.8,Bangalore,21,134.04,Silver,1
C00404,35,Male,73272.93,79.37,Chennai,22,309.61,Gold,1
C00405,30,Male,81191.31,70.42,Bangalore,23,348.42,Platinum,0
C00406,41,Female,48894.39,50.14,Kolkata,17,322.25,Silver,0
C00407,24,Male,80760.25,75.0,Chennai,22,259.53,Gold,0
C00408,33,Female,75284.26,26.26,Mumbai,21,345.78,Platinum,0
C00409,36,Female,94559.28,54.95,Delhi,27,318.36,Silver,1
C00410,40,Female,50613.07,71.67,Bangalore,18,100.82,Gold,0
C00411,42,Male,34282.72,74.81,Chennai,20,167.37,Silver,0
C00412,23,Male,49890.2,73.4,Chennai,24,331.02,Gold,1
C00413,19,Male,64177.07,65.9,Bangalore,13,374.57,Silver,0
C00414,47,Male,61164.25,56.09,Mumbai,28,222.21,Platinum,0
C00415,38,Female,52131.24,70.76,Bangalore,17,373.71,Silver,0
C00416,27,Female,21816.05,40.94,Mumbai,18,350.04,Gold,0
C00417,50,Male,69409.66,,Bangalore,19,281.1,Silver,0
C00418,36,Male,99446.89,,Chennai,14,342.68,Gold,0
C00419,46,Male,69285.02,63.46,Kolkata,19,340.47,Silver,1
C00420,35,Male,72182.71,23.49,Kolkata,18,387.66,Silver,0
C00421,55,Male,71448.91,69.1,Chennai,23,392.41,Silver,0
C00422,52,Male,67940.93,75.45,Kolkata,23,195.81,Silver,1
C00423,32,Male,78633.32,58.45,Mumbai,19,226.71,Gold,0
C00424,44,Female,67907.47,100.0,Chennai,26,447.66,Silver,1
C00425,41,Female,53746.46,46.34,Mumbai,24,388.29,Gold,0
C00426,48,Female,44080.22,52.78,Chennai,19,363.85,Silver,0
C00427,25,Female,55020.53,52.1,Mumbai,23,379.45,Silver,0
C00428,41,Male,66282.59,58.48,Mumbai,26,413.81,Silver,1
C00429,45,Male,53678.34,53.43,Kolkata,18,313.37,Platinum,0
C00430,18,Male,66286.77,31.86,Chennai,19,262.09,Gold,0
C00431,23,Male,68783.0,49.07,Bangalore,15,356.11,Silver,0
C00432,18,Male,76663.59,58.05,Kolkata,17,297.36,Gold,0
C00433,32,Female,85655.9,84.57,Mumbai,15,454.92,Platinum,0
C00434,42,Male,61560.15,100.0,Mumbai,23,453.44,Silver,0
C00435,50,Female,33844.47,86.71,Bangalore,16,389.09,Gold,0
C00436,35,Male,53097.92,44.49,Bangalore,19,172.31,Silver,0
C00437,51,Female,60881.25,46.08,Mumbai,18,190.49,Silver,1
C00438,21,Male,23284.62,56.81,Bangalore,23,168.49,Silver,0
C00439,18,Female,87773.29,,Delhi,13,318.65,Gold,0
C00440,34,Male,62847.56,56.69,Kolkata,14,392.3,Silver,0
C00441,38,Male,67627.06,33.45,Chennai,22,269.22,Silver,0
C00442,34,Male,87310.53,49.98,Bangalore,21,235.37,Silver,1
C00443,18,Male,47397.14,75.14,Bangalore,20,310.38,Silver,1
C00444,34,Female,71480.84,73.8,Delhi,21,221.61,Silver,0
C00445,21,Male,,56.0,Chennai,16,326.59,Gold,0
C00446,41,Female,56318.26,73.67,Delhi,13,275.68,Silver,0
C00447,38,Male,44556.15,14.54,Chennai,16,234.29,Platinum,1
C00448,25,Female,93312.06,62.08,Kolkata,23,311.53,Silver,1
C00449,29,Male,52490.0,77.21,Bangalore,14,388.75,Gold,0
C00450,24,Male,73989.28,43.34,Kolkata,30,148.09,Silver,1
C00451,34,Female,22499.85,43.27,Chennai,20,316.81,Gold,1
C00452,44,Male,83599.77,,Bangalore,26,90.1,Platinum,0
C00453,25,Male,81044.22,,Delhi,17,274.53,Silver,0
C00454,40,Female,61948.68,45.6,Mumbai,25,369.52,Gold,0
C00455,29,Male,166383.45,64.82,Delhi,23,402.23,Silver,0
C00456,27,Female,68000.0,72.08,Mumbai,20,247.53,Silver,0
C00457,33,Male,105775.81,90.24,Delhi,26,246.46,Platinum,0
C00458,24,Female,24735.27,56.92,Chennai,15,277.01,Silver,0
C00459,29,Female,75640.55,49.21,Kolkata,15,189.76,Silver,1
C00460,23,Female,41767.65,63.46,Mumbai,22,316.27,Silver,1
C00461,54,Female,59601.63,85.68,Chennai,20,199.74,Silver,0
C00462,35,Male,55042.4,56.6,Kolkata,22,355.65,Platinum,1
C00463,28,Male,51433.63,40.9,Kolkata,14,228.33,Silver,0
C00464,37,Female,59790.7,29.18,Bangalore,18,268.03,Gold,0
C00465,33,Male,37316.58,35.57,Bangalore,21,349.94,Silver,0
C00466,32,Male,80583.61,77.29,Bangalore,22,363.55,Silver,0
C00467,41,Male,24117.13,53.59,Mumbai,18,359.0,Gold,0
C00468,42,Female,70795.29,47.85,Mumbai,24,326.36,Gold,1
C00469,29,Male,53469.28,45.68,Kolkata,10,191.34,Silver,0
C00470,29,Male,36581.5,61.7,Mumbai,13,296.85,Platinum,0
C00471,32,Female,,55.21,Kolkata,19,282.59,Silver,0
C00472,18,Male,86582.93,54.54,Chennai,14,257.93,Silver,1
C00473,19,Female,60794.28,86.99,Delhi,16,307.41,Platinum,0
C00474,48,Female,31542.46,,Kolkata,19,213.81,Gold,0
C00475,51,Female,69225.44,27.8,Kolkata,17,296.53,Platinum,1
C00476,32,Male,41512.85,66.55,Chennai,22,270.03,Gold,1
C00477,40,Male,50980.12,44.46,Bangalore,29,254.26,Silver,1
C00478,38,Female,65878.99,55.03,Bangalore,20,188.36,Gold,0
C00479,65,Female,,66.19,Bangalore,24,185.71,Silver,1
C00480,46,Female,58840.72,,Kolkata,20,434.23,Gold,1
C00481,33,Female,29723.39,64.61,Kolkata,29,311.48,Gold,1
C00482,25,Female,72617.51,73.46,Mumbai,17,481.23,Platinum,0
C00483,18,Female,95298.28,65.89,Mumbai,20,486.18,Gold,0
C00484,37,Male,115844.18,47.06,Delhi,23,422.96,Silver,0
C00485,27,Female,61823.36,47.42,Delhi,19,171.82,Silver,0
C00486,20,Female,75764.08,31.21,Mumbai,24,441.1,Silver,0
C00487,28,Female,24387.49,42.92,Kolkata,22,287.35,Gold,1
C00488,24,Male,90054.69,99.24,Chennai,23,272.23,Gold,0
C00489,51,Male,200000.0,44.16,Mumbai,23,257.95,Silver,0
C00490,43,Male,,36.13,Kolkata,24,264.94,Platinum,0
C00491,34,Male,84743.62,66.4,Mumbai,13,339.94,Platinum,0
C00492,49,Female,54910.48,57.79,Bangalore,20,529.98,Platinum,0
C00493,35,Male,50839.5,56.09,Mumbai,16,136.07,Silver,0
C00494,26,Female,69506.7,88.18,Bangalore,18,494.34,Gold,1
C00495,50,Female,38732.91,70.98,Kolkata,24,450.91,Platinum,1
C00496,40,Female,80432.5,49.4,Bangalore,18,282.23,Gold,0
C00497,24,Female,38880.2,51.51,Mumbai,19,250.23,Silver,1
C00498,33,Female,38998.9,49.95,Bangalore,26,165.29,Platinum,0
C00499,26,Female,41806.2,,Chennai,13,209.19,Platinum,1
C00500,21,Male,75190.0,,Bangalore,18,239.28,Gold,1
C00501,44,Male,,24.14,Bangalore,22,289.68,Silver,0
C00502,54,Male,33040.08,59.03,Delhi,22,297.04,Silver,0
C00503,21,Male,47886.4,29.26,Chennai,21,376.11,Gold,0
C00504,40,Male,59359.15,100.0,Kolkata,26,365.14,Silver,0
C00505,28,Female,36380.55,40.69,Bangalore,19,323.87,Gold,0
C00506,30,Male,36966.38,56.76,Chennai,20,295.64,Silver,0
C00507,29,Male,102225.93,65.16,Kolkata,14,414.31,Silver,0
C00508,26,Male,42788.69,54.23,Chennai,22,383.95,Silver,0
C00509,35,Female,53539.15,54.2,Delhi,17,344.5,Silver,0
C00510,26,Female,52655.26,68.44,Kolkata,22,259.42,Gold,0
C00511,37,Female,51572.86,90.52,Kolkata,21,410.56,Silver,0
C00512,34,Male,72426.93,75.35,Bangalore,16,383.49,Gold,1
C00513,32,Male,78962.86,,Mumbai,15,275.4,Gold,0
C00514,25,Male,53880.91,39.07,Kolkata,19,108.25,Silver,0
C00515,29,Male,,66.35,Kolkata,31,309.5,Platinum,0
C00516,42,Male,,63.1,Delhi,20,230.77,Gold,0
C00517,40,Female,58093.18,67.02,Delhi,22,371.72,Gold,0
C00518,25,Male,94606.44,87.52,Delhi,16,321.59,Platinum,0
C00519,35,Female,15088.28,55.58,Bangalore,12,132.73,Silver,1
C00520,42,Male,63908.06,51.89,Kolkata,23,329.48,Silver,0
C00521,18,Female,98372.13,,Delhi,20,471.51,Silver,0
C00522,40,Female,52934.72,24.44,Delhi,11,284.72,Silver,1
C00523,28,Female,55490.13,55.26,Chennai,22,299.16,Gold,1
C00524,40,Female,65910.23,57.32,Chennai,18,265.7,Gold,1
C00525,27,Male,48824.08,41.59,Delhi,19,307.21,Silver,0
C00526,18,Male,53758.56,81.14,Bangalore,24,454.01,Silver,0
C00527,18,Male,53243.7,38.76,Mumbai,27,405.55,Silver,1
C00528,35,Female,47451.59,57.28,Chennai,12,242.42,Silver,0
C00529,37,Male,200000.0,65.86,Chennai,17,292.72,Gold,0
C00530,25,Male,,87.07,Kolkata,22,299.22,Gold,0
C00531,41,Male,195037.69,59.79,Kolkata,18,341.17,Silver,0
C00532,18,Male,76171.42,78.72,Delhi,22,343.01,Silver,1
C00533,34,Female,54712.88,,Kolkata,22,290.41,Silver,0
C00534,22,Female,44515.92,62.47,Kolkata,21,175.51,Gold,1
C00535,28,Male,47947.51,38.21,Mumbai,25,288.53,Platinum,0
C00536,35,Male,60035.66,,Bangalore,12,263.75,Silver,0
C00537,26,Male,38815.77,62.13,Delhi,25,210.26,Platinum,0
C00538,31,Female,49994.78,49.15,Mumbai,15,378.84,Platinum,1
C00539,45,Female,49677.67,78.39,Delhi,25,301.92,Silver,0
C00540,29,Female,,74.92,Bangalore,21,196.73,Platinum,0
C00541,43,Male,10000.0,56.31,Delhi,21,498.0,Silver,0
C00542,23,Female,56407.61,36.85,Kolkata,22,341.65,Platinum,0
C00543,40,Female,94513.88,70.21,Bangalore,16,379.19,Gold,0
C00544,49,Female,62436.89,39.64,Mumbai,22,404.81,Silver,0
C00545,18,Female,75068.35,44.83,Mumbai,21,256.39,Platinum,1
C00546,27,Female,61996.53,40.41,Chennai,17,354.37,Silver,0
C00547,40,Male,46653.33,57.23,Mumbai,27,107.02,Platinum,0
C00548,32,Male,15161.68,83.4,Chennai,22,396.24,Silver,0
C00549,38,Male,,59.9,Kolkata,12,293.19,Gold,0
C00550,28,Male,44487.87,51.14,Mumbai,24,352.67,Silver,0
C00551,35,Female,43993.29,,Bangalore,16,292.98,Platinum,0
C00552,33,Male,50020.25,71.04,Chennai,15,481.77,Silver,0
C00553,46,Male,94897.23,44.39,Mumbai,19,422.42,Silver,1
C00554,37,Male,,62.35,Kolkata,21,50.0,Gold,0
C00555,38,Female,64344.16,52.92,Bangalore,18,355.28,Platinum,0
C00556,30,Male,50704.66,76.76,Bangalore,26,271.8,Silver,0
C00557,30,Female,36455.47,56.86,Kolkata,26,359.23,Silver,0
C00558,30,Female,69370.8,58.82,Mumbai,22,357.84,Silver,1
C00559,38,Female,95658.11,69.71,Delhi,24,225.7,Silver,0
C00560,30,Male,165159.58,100.0,Mumbai,15,288.42,Platinum,0
C00561,37,Female,12420.08,77.77,Chennai,17,198.06,Silver,0
C00562,55,Male,73400.99,58.23,Chennai,14,448.61,Gold,0
C00563,43,Male,,60.06,Mumbai,15,332.73,Gold,0
C00564,31,Male,,49.5,Chennai,8,343.25,Silver,0
C00565,47,Female,63529.68,41.0,Delhi,23,330.39,Silver,0
C00566,30,Female,69024.52,48.94,Delhi,25,194.02,Platinum,1
C00567,18,Male,58537.85,44.56,Bangalore,26,363.28,Silver,0
C00568,24,Female,44184.58,73.07,Chennai,16,478.52,Silver,1
C00569,18,Female,80318.74,38.58,Mumbai,24,144.39,Silver,0
C00570,31,Female,51932.41,86.66,Bangalore,15,308.03,Gold,1
C00571,35,Male,30296.28,75.04,Delhi,12,375.96,Silver,0
C00572,51,Female,19010.51,60.41,Bangalore,13,225.15,Platinum,0
C00573,38,Female,85216.99,60.01,Kolkata,23,373.23,Gold,0
C00574,32,Male,72333.28,48.85,Chennai,16,304.5,Silver,0
C00575,43,Female,61759.47,65.4,Mumbai,25,228.74,Gold,0
C00576,18,Male,51194.51,81.76,Delhi,23,50.0,Silver,0
C00577,37,Female,49420.03,45.94,Bangalore,21,290.07,Platinum,0
C00578,42,Female,38485.27,29.33,Mumbai,19,292.67,Silver,0
C00579,20,Female,51370.89,74.06,Chennai,26,431.42,Silver,0
C00580,46,Female,17598.26,66.49,Mumbai,18,333.88,Gold,0
C00581,38,Female,135836.18,37.6,Chennai,16,247.0,Gold,0
C00582,30,Female,53781.25,45.33,Chennai,23,142.87,Gold,0
C00583,41,Male,72197.6,42.82,Chennai,23,387.45,Platinum,1
C00584,57,Female,59201.47,45.51,Bangalore,32,311.74,Silver,0
C00585,36,Female,75898.46,53.53,Chennai,26,260.6,Silver,0
C00586,37,Female,86982.7,54.67,Mumbai,17,245.88,Silver,0
C00587,30,Male,81163.4,46.98,Kolkata,22,424.34,Platinum,0
C00588,26,Male,69410.2,44.84,Mumbai,25,439.13,Platinum,0
C00589,43,Male,60237.25,55.42,Bangalore,26,237.33,Platinum,1
C00590,26,Female,,63.35,Chennai,23,70.17,Silver,1
C00591,35,Female,74798.88,53.67,Kolkata,18,278.66,Silver,0
C00592,30,Male,93594.95,83.17,Bangalore,26,322.61,Silver,1
C00593,39,Male,66842.12,,Delhi,17,307.24,Silver,0
C00594,38,Male,98345.18,28.18,Delhi,22,142.57,Silver,0
C00595,45,Female,29488.57,70.47,Delhi,17,453.31,Silver,1
C00596,29,Male,36916.73,72.11,Kolkata,21,113.96,Silver,0
C00597,32,Female,,51.31,Mumbai,18,225.11,Silver,0
C00598,25,Female,65285.8,30.1,Kolkata,31,197.81,Silver,0
C00599,30,Female,86275.64,60.16,Kolkata,26,192.52,Silver,0
C00600,38,Male,59690.57,59.85,Kolkata,23,81.74,Gold,0
C00601,42,Female,42640.49,37.57,Delhi,18,306.06,Silver,0
C00602,25,Male,55728.14,30.98,Mumbai,21,441.45,Gold,0
C00603,43,Male,29346.32,58.25,Kolkata,11,283.53,Silver,0
C00604,48,Male,37428.19,55.34,Mumbai,22,199.24,Platinum,1
C00605,39,Male,200000.0,51.65,Chennai,20,440.96,Silver,0
C00606,53,Female,77455.75,58.33,Kolkata,16,383.93,Silver,1
C00607,27,Female,67260.09,37.94,Kolkata,33,215.55,Gold,1
C00608,22,Female,25578.45,51.3,Kolkata,16,332.23,Platinum,0
C00609,18,Female,52831.93,70.67,Chennai,22,407.9,Silver,1
C00610,49,Male,35500.0,53.0,Chennai,24,209.61,Silver,0
C00611,41,Male,83530.67,26.56,Delhi,18,312.17,Platinum,0
C00612,34,Male,48325.56,50.55,Bangalore,27,261.15,Silver,0
C00613,37,Male,38285.05,38.6,Mumbai,10,180.75,Silver,1
C00614,23,Female,60595.92,65.34,Bangalore,12,316.62,Platinum,0
C00615,59,Male,47196.91,66.38,Kolkata,11,343.24,Platinum,0
C00616,36,Female,89674.88,26.82,Kolkata,19,304.4,Silver,0
C00617,36,Male,45303.78,75.18,Delhi,19,218.38,Platinum,0
C00618,42,Male,32015.43,37.76,Bangalore,23,510.08,Gold,0
C00619,39,Male,16941.73,,Kolkata,21,251.04,Silver,0
C00620,37,Male,59384.27,59.02,Bangalore,18,355.84,Gold,0
C00621,27,Female,48761.4,35.07,Delhi,20,380.73,Gold,0
C00622,39,Female,31421.91,37.16,Bangalore,21,50.91,Gold,0
C00623,53,Female,83784.53,66.96,Mumbai,19,382.94,Platinum,1
C00624,48,Female,73344.9,52.17,Delhi,22,300.89,Silver,0
C00625,50,Male,59435.64,58.07,Bangalore,18,273.69,Gold,1
C00626,29,Male,87286.52,92.26,Kolkata,26,287.7,Silver,0
C00627,25,Female,73250.72,46.02,Chennai,20,358.29,Silver,0
C00628,33,Female,43542.88,61.2,Chennai,16,71.74,Gold,0
C00629,35,Male,39215.6,88.4,Delhi,14,303.19,Gold,1
C00630,45,Male,76359.63,65.41,Chennai,29,343.1,Platinum,1
C00631,18,Female,67927.34,27.87,Mumbai,23,516.11,Platinum,0
C00632,50,Female,63394.96,70.11,Delhi,20,164.98,Gold,0
C00633,33,Female,43070.04,36.74,Kolkata,17,344.34,Silver,1
C00634,30,Male,72158.95,88.14,Kolkata,19,251.6,Gold,0
C00635,24,Female,44890.02,43.54,Delhi,17,348.45,Silver,0
C00636,18,Female,57960.27,100.0,Chennai,26,386.66,Silver,0
C00637,43,Female,88938.88,89.35,Chennai,21,226.48,Gold,0
C00638,35,Female,140349.95,44.07,Kolkata,22,495.51,Gold,0
C00639,22,Female,28540.21,60.4,Mumbai,19,432.16,Gold,1
C00640,22,Male,38949.06,75.07,Chennai,25,378.82,Platinum,0
C00641,31,Female,79885.98,75.67,Mumbai,15,264.32,Silver,1
C00642,51,Male,65094.62,68.85,Chennai,24,244.55,Silver,0
C00643,32,Female,57422.45,85.04,Delhi,20,343.96,Gold,0
C00644,19,Female,49818.12,57.54,Bangalore,22,260.59,Gold,0
C00645,32,Female,69707.2,52.67,Kolkata,21,247.63,Silver,0
C00646,32,Male,43017.9,53.06,Delhi,17,491.52,Silver,0
C00647,18,Male,66113.31,77.17,Chennai,28,354.75,Silver,1
C00648,34,Male,45374.91,67.3,Kolkata,22,382.36,Platinum,0
C00649,32,Female,42046.81,65.83,Bangalore,18,487.66,Platinum,0
C00650,41,Female,47250.25,75.9,Bangalore,14,308.31,Silver,0
C00651,53,Male,52491.85,18.98,Chennai,19,236.75,Silver,0
C00652,46,Male,59023.4,66.2,Kolkata,21,192.98,Silver,0
C00653,32,Female,64709.12,64.37,Chennai,12,435.45,Silver,1
C00654,23,Male,10000.0,93.38,Bangalore,21,262.71,Silver,0
C00655,60,Female,43846.99,29.43,Delhi,24,50.0,Silver,0
C00656,35,Male,52168.6,91.14,Delhi,14,50.0,Silver,1
C00657,35,Male,90101.24,61.51,Mumbai,22,152.45,Silver,0
C00658,34,Male,38399.95,69.78,Bangalore,17,262.43,Gold,0
C00659,36,Female,63255.93,93.52,Bangalore,20,277.35,Silver,0
C00660,33,Female,89900.61,71.22,Chennai,20,352.6,Platinum,0
C00661,29,Male,101221.89,68.01,Mumbai,20,186.31,Platinum,1
C00662,29,Female,67879.5,,Mumbai,27,321.84,Silver,0
C00663,34,Female,43954.56,50.33,Kolkata,17,388.41,Silver,0
C00664,29,Female,49907.33,59.43,Chennai,21,285.6,Silver,0
C00665,27,Female,43937.78,45.69,Delhi,24,253.53,Silver,0
C00666,36,Male,45362.85,59.11,Kolkata,20,213.34,Silver,0
C00667,32,Female,114438.24,13.28,Mumbai,27,414.59,Gold,1
C00668,50,Female,76889.12,68.58,Delhi,27,163.0,Gold,0
C00669,18,Male,82034.76,57.57,Bangalore,16,457.69,Silver,0
C00670,45,Female,69839.87,53.28,Chennai,18,297.74,Gold,0
C00671,47,Female,27874.86,64.4,Mumbai,14,196.13,Silver,0
C00672,18,Female,67899.16,31.33,Bangalore,23,384.08,Silver,0
C00673,31,Male,,98.59,Mumbai,11,350.82,Gold,1
C00674,31,Male,42932.01,57.94,Delhi,20,341.57,Silver,0
C00675,20,Female,79306.53,57.08,Kolkata,21,370.4,Gold,0
C00676,27,Female,74086.72,40.69,Delhi,13,316.2,Platinum,0
C00677,23,Male,97040.8,60.48,Chennai,23,345.88,Platinum,0
C00678,52,Male,51644.34,87.74,Chennai,24,436.07,Silver,0
C00679,44,Male,38047.78,80.72,Mumbai,25,320.25,Gold,1
C00680,47,Female,52767.44,77.09,Delhi,18,381.97,Silver,0
C00681,42,Female,88711.42,70.93,Kolkata,32,80.04,Platinum,0
C00682,23,Male,23431.88,52.83,Chennai,20,332.43,Platinum,0
C00683,29,Female,18632.49,31.0,Kolkata,14,552.28,Silver,0
C00684,39,Female,61787.91,55.98,Bangalore,19,121.32,Platinum,0
C00685,22,Female,51148.21,55.28,Mumbai,14,500.04,Silver,0
C00686,42,Female,60154.56,80.98,Kolkata,19,372.1,Silver,0
C00687,32,Female,78906.24,66.19,Mumbai,16,130.28,Silver,1
C00688,31,Female,48948.61,92.25,Bangalore,27,304.04,Silver,0
C00689,42,Female,22539.88,83.95,Kolkata,32,340.22,Platinum,1
C00690,39,Male,100889.63,50.87,Kolkata,14,391.13,Silver,1
C00691,31,Male,,24.1,Bangalore,24,256.47,Platinum,0
C00692,46,Male,38819.26,87.71,Delhi,23,369.62,Platinum,0
C00693,24,Male,82074.4,87.19,Kolkata,16,438.53,Platinum,1
C00694,41,Male,52310.22,32.68,Kolkata,27,388.65,Silver,0
C00695,40,Male,58732.2,90.18,Chennai,18,419.32,Gold,0
C00696,31,Male,69655.8,67.64,Delhi,14,255.45,Gold,0
C00697,38,Male,81671.66,63.21,Kolkata,21,368.53,Gold,0
C00698,22,Male,53330.79,92.3,Bangalore,15,529.98,Silver,0
C00699,44,Female,90399.04,86.89,Mumbai,24,192.01,Gold,0
C00700,33,Female,17284.0,73.03,Bangalore,11,342.2,Gold,1
C00701,29,Male,75195.74,69.46,Delhi,19,188.5,Gold,0
C00702,45,Female,43209.45,72.33,Chennai,19,425.47,Platinum,0
C00703,27,Female,87445.43,52.0,Chennai,20,102.32,Silver,0
C00704,20,Male,62840.89,58.9,Chennai,29,243.21,Silver,0
C00705,19,Male,46541.89,41.95,Bangalore,21,530.69,Silver,1
C00706,41,Male,73256.82,53.34,Mumbai,12,250.54,Silver,0
C00707,22,Female,77863.77,52.67,Mumbai,23,293.9,Silver,1
C00708,52,Female,72837.88,47.29,Kolkata,23,424.65,Silver,0
C00709,18,Male,39406.08,62.73,Mumbai,13,286.14,Platinum,0
C00710,51,Female,50319.66,53.52,Mumbai,25,96.77,Platinum,0
C00711,37,Female,59918.54,70.04,Kolkata,14,192.98,Silver,1
C00712,34,Female,59174.81,27.55,Bangalore,14,431.81,Silver,0
C00713,29,Male,74994.91,57.73,Bangalore,22,447.15,Silver,0
C00714,38,Female,19701.98,62.63,Delhi,24,99.28,Gold,0
C00715,34,Female,66686.54,53.79,Bangalore,18,205.05,Gold,1
C00716,46,Female,54200.37,56.55,Chennai,17,232.77,Silver,0
C00717,36,Female,43229.99,28.3,Chennai,25,261.93,Gold,0
C00718,36,Female,45150.26,67.13,Delhi,36,207.11,Silver,0
C00719,31,Female,55709.25,72.95,Mumbai,20,310.59,Platinum,0
C00720,34,Female,10000.0,69.87,Delhi,29,242.7,Platinum,0
C00721,38,Male,45974.21,80.77,Kolkata,14,257.15,Platinum,0
C00722,18,Male,42483.7,64.03,Delhi,24,186.72,Silver,1
C00723,21,Female,70655.66,69.57,Delhi,15,378.38,Silver,0
C00724,42,Male,43889.47,63.12,Chennai,28,161.28,Silver,1
C00725,36,Female,55697.72,73.75,Kolkata,23,338.17,Gold,0
C00726,33,Female,90845.53,28.46,Kolkata,15,400.33,Silver,0
C00727,35,Female,79887.03,42.13,Delhi,20,499.09,Gold,0
C00728,38,Male,78045.43,91.74,Kolkata,20,350.05,Gold,0
C00729,29,Female,50002.55,10.79,Kolkata,23,322.62,Gold,0
C00730,27,Female,70860.65,57.2,Bangalore,23,130.97,Platinum,0
C00731,36,Male,55322.04,83.45,Kolkata,22,447.27,Gold,1
C00732,25,Male,56078.14,58.13,Mumbai,14,314.3,Silver,0
C00733,39,Female,68193.71,51.9,Kolkata,23,330.94,Gold,1
C00734,18,Male,48060.13,62.59,Chennai,29,339.54,Platinum,0
C00735,45,Male,89860.06,52.94,Bangalore,23,311.42,Gold,0
C00736,39,Female,56797.4,60.62,Chennai,21,300.79,Gold,0
C00737,37,Female,72367.21,46.33,Chennai,19,263.54,Platinum,0
C00738,44,Female,89112.01,82.17,Mumbai,16,372.7,Gold,1
C00739,51,Male,80633.08,88.47,Bangalore,18,149.97,Platinum,1
C00740,45,Male,31821.62,57.33,Delhi,18,147.83,Silver,0
C00741,18,Male,68897.92,32.27,Kolkata,22,215.29,Gold,0
C00742,22,Female,77014.39,49.52,Mumbai,22,424.87,Silver,0
C00743,28,Male,77837.26,56.32,Mumbai,16,344.53,Silver,1
C00744,35,Male,37734.1,70.11,Delhi,29,236.54,Silver,0
C00745,40,Female,46859.3,39.84,Mumbai,18,219.94,Silver,1
C00746,27,Female,79891.16,44.62,Delhi,29,292.06,Silver,0
C00747,36,Female,44764.79,70.21,Delhi,19,340.03,Silver,0
C00748,27,Male,54006.08,78.78,Delhi,20,436.09,Silver,0
C00749,28,Female,91517.52,47.57,Mumbai,15,505.28,Platinum,0
C00750,20,Male,59044.01,33.34,Delhi,28,287.41,Silver,0
C00751,25,Male,45464.52,100.0,Mumbai,16,520.21,Silver,0
C00752,21,Female,,75.67,Bangalore,18,307.96,Silver,1
C00753,25,Female,66654.39,54.66,Delhi,20,330.23,Silver,0
C00754,45,Female,33337.04,77.38,Mumbai,20,397.88,Platinum,1
C00755,25,Female,55053.28,57.51,Mumbai,32,412.39,Platinum,0
C00756,61,Female,66664.61,77.34,Mumbai,20,457.54,Platinum,1
C00757,39,Male,85983.0,63.19,Kolkata,20,171.43,Silver,1
C00758,36,Male,73350.96,61.83,Kolkata,13,312.22,Silver,0
C00759,26,Male,45718.7,57.73,Delhi,22,425.51,Silver,1
C00760,42,Female,83568.39,31.05,Bangalore,13,193.2,Gold,1
C00761,29,Male,54009.7,98.76,Delhi,22,112.8,Platinum,0
C00762,36,Female,35285.94,41.17,Chennai,22,151.38,Platinum,1
C00763,60,Female,56559.17,32.8,Chennai,18,287.83,Silver,0
C00764,34,Male,88763.38,55.74,Bangalore,24,502.16,Silver,0
C00765,46,Male,63304.8,40.77,Bangalore,26,149.15,Silver,0
C00766,27,Female,60250.44,58.97,Bangalore,23,183.42,Gold,0
C00767,34,Male,92744.23,73.76,Kolkata,19,249.67,Silver,0
C00768,52,Female,,79.91,Kolkata,17,200.67,Silver,1
C00769,28,Male,34288.02,76.29,Chennai,15,182.56,Platinum,1
C00770,53,Male,27683.07,53.89,Bangalore,17,96.14,Gold,1
C00771,42,Male,67452.96,60.99,Mumbai,22,247.18,Silver,0
C00772,29,Male,63329.86,68.16,Chennai,24,496.02,Silver,1
C00773,41,Male,90854.73,24.84,Bangalore,20,355.48,Gold,0
C00774,44,Female,,71.41,Mumbai,26,417.63,Gold,1
C00775,41,Male,51916.86,30.85,Bangalore,13,239.52,Gold,0
C00776,19,Male,60035.9,100.0,Delhi,23,215.75,Silver,1
C00777,27,Male,62354.15,51.91,Mumbai,15,352.14,Platinum,0
C00778,32,Female,26564.77,56.3,Delhi,22,308.39,Gold,1
C00779,34,Female,114206.63,44.61,Kolkata,18,294.44,Platinum,1
C00780,41,Female,70397.42,47.4,Chennai,21,467.73,Silver,1
C00781,36,Female,64200.17,100.0,Bangalore,23,219.48,Silver,0
C00782,21,Female,72303.28,78.81,Chennai,15,205.66,Silver,1
C00783,38,Male,74188.22,29.02,Bangalore,25,385.16,Platinum,1
